cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
AB:1,AB,1,1683,-23317,-1136,-1136,1683,31.0,400,426,62,1389861
AB:2,AB,2,1334,-23666,-1248,-1248,1334,31.0,406,454,66,1276608
AB:3,AB,3,1136,-23864,-1271,-1271,1136,28.0,430,468,78,1704332
AB:4,AB,4,967,-24033,-1277,-1277,967,25.0,450,476,90,2195579
AB:5,AB,5,847,-24153,-965,-965,847,23.0,460,490,78,1584778
AB:6,AB,6,825,-24175,-1825,-1825,825,28.0,486,512,98,2991896
AB:7,AB,7,829,-24171,-1021,-1021,829,26.0,510,512,78,1604434
AB:8,AB,8,755,-24245,-787,-787,755,26.0,488,518,66,1395438
ABa:9,ABa,9,1137,-23863,-508,-566,1137,27.0,498,514,50,592370
ABa:10,ABa,10,1139,-23861,-423,-422,1139,22.0,502,552,46,432983
ABa:11,ABa,11,1061,-23939,-1233,-1233,1061,24.0,512,534,70,745912
ABa:12,ABa,12,1271,-23729,-1573,-1573,1271,27.0,534,518,74,842870
ABa:13,ABa,13,1219,-23781,-2063,-2063,1219,25.0,556,534,90,1368115
ABa:14,ABa,14,1094,-23906,-2443,-2443,1094,22.0,576,548,94,1628977
ABa:15,ABa,15,1047,-23953,-2390,-2390,1047,25.0,582,566,86,1440099
ABa:16,ABa,16,1041,-23959,-2459,-2457,1041,23.0,560,574,98,1968299
ABa:17,ABa,17,974,-24026,-2387,-2386,974,24.0,550,580,94,1324087
ABa:18,ABa,18,934,-24066,-1543,-1543,934,22.0,516,582,70,1082184
ABal:19,ABal,19,1250,-23750,-959,-959,1250,18.0,540,576,50,312723
ABal:20,ABal,20,1284,-23716,-1527,-1527,1284,20.0,576,568,58,280415
ABal:21,ABal,21,1630,-23370,-1476,-1476,1630,24.0,578,546,62,331247
ABal:22,ABal,22,1007,-23993,-1756,-1756,1007,19.0,602,542,66,430284
ABal:23,ABal,23,1079,-23921,-1969,-1969,1079,19.0,606,548,70,531424
ABal:24,ABal,24,1318,-23682,-1614,-1614,1318,18.0,598,564,78,706328
ABal:25,ABal,25,1333,-23667,-1782,-1782,1333,19.0,614,562,78,813446
ABal:26,ABal,26,1089,-23911,-2277,-2280,1089,21.0,612,564,86,1394841
ABal:27,ABal,27,1145,-23855,-2381,-2387,1145,25.0,614,562,90,1875685
ABal:28,ABal,28,1181,-23819,-2541,-2541,1181,28.0,602,564,70,762717
ABala:29,ABala,29,1474,-23526,-1606,-1757,1474,26.0,586,586,54,317855
ABala:30,ABala,30,1430,-23570,-1395,-1395,1430,21.0,574,600,54,197609
ABala:31,ABala,31,1449,-23551,-1643,-1639,1449,25.0,578,610,54,224157
ABala:32,ABala,32,1310,-23690,-2056,-2044,1310,25.0,582,610,58,336155
ABala:33,ABala,33,1527,-23473,-2241,-2256,1527,29.0,598,602,66,568313
ABala:34,ABala,34,1637,-23363,-2622,-2629,1637,33.0,588,598,70,799489
ABala:35,ABala,35,1803,-23197,-2470,-2469,1803,35.0,582,600,70,823984
ABala:36,ABala,36,1608,-23392,-2463,-2473,1608,33.0,576,616,70,889948
ABala:37,ABala,37,1720,-23280,-2230,-2224,1720,33.0,586,622,70,903561
ABala:38,ABala,38,1593,-23407,-2393,-2397,1593,34.0,582,620,70,845300
ABala:39,ABala,39,1260,-23740,-3033,-3032,1260,34.0,574,610,70,902752
ABala:40,ABala,40,1279,-23721,-2857,-2858,1279,32.0,568,620,74,676539
ABala:41,ABala,41,1204,-23796,-2616,-2616,1204,33.0,548,620,54,406286
ABalaa:42,ABalaa,42,1553,-23447,-2417,-2420,1553,34.0,562,644,50,272337
ABalaa:43,ABalaa,43,1625,-23375,-2054,-2055,1625,33.0,558,650,54,274347
ABalaa:44,ABalaa,44,1328,-23672,-1984,-1985,1328,31.0,566,660,58,318540
ABalaa:45,ABalaa,45,1360,-23640,-2011,-2011,1360,33.0,562,658,58,388193
ABalaa:46,ABalaa,46,1296,-23704,-2302,-2302,1296,34.0,566,652,58,441747
ABalaa:47,ABalaa,47,1588,-23412,-2054,-2054,1588,35.0,566,646,62,549026
ABalaa:48,ABalaa,48,1602,-23398,-2220,-2221,1602,36.0,560,642,62,572075
ABalaa:49,ABalaa,49,1597,-23403,-2103,-2104,1597,36.0,566,640,62,594790
ABalaa:50,ABalaa,50,1521,-23479,-2008,-2010,1521,35.0,572,642,62,612584
ABalaa:51,ABalaa,51,1486,-23514,-2205,-2205,1486,34.0,568,632,62,603973
ABalaa:52,ABalaa,52,1298,-23702,-2329,-2334,1298,33.0,568,636,62,599192
ABalaa:53,ABalaa,53,1616,-23384,-1641,-1654,1616,34.0,566,638,66,665947
ABalaa:54,ABalaa,54,1421,-23579,-1990,-1995,1421,34.0,566,644,62,631075
ABalaa:55,ABalaa,55,1101,-23899,-2421,-2421,1101,33.0,564,642,58,538972
ABalaa:56,ABalaa,56,1322,-23678,-1864,-1864,1322,33.0,562,646,62,592953
ABalaa:57,ABalaa,57,1230,-23770,-1823,-1832,1230,33.0,562,650,62,538129
ABalaa:58,ABalaa,58,1338,-23662,-2232,-2232,1338,32.0,560,644,54,356097
ABalaaa:59,ABalaaa,59,1494,-23506,-1930,-1930,1494,32.0,562,656,42,185838
ABalaaa:60,ABalaaa,60,2236,-22764,-1234,-1238,2236,34.0,582,636,50,217783
ABalaaa:61,ABalaaa,61,1855,-23145,-1159,-1153,1855,35.0,598,624,50,229721
ABalaaa:62,ABalaaa,62,1463,-23537,-1302,-1316,1463,34.0,600,634,50,237714
ABalaaa:63,ABalaaa,63,1559,-23441,-1562,-1588,1559,31.0,604,632,50,247029
ABalaaa:64,ABalaaa,64,1803,-23197,-1190,-1196,1803,30.0,592,640,54,306076
ABalaaa:65,ABalaaa,65,1995,-23005,-1286,-1298,1995,32.0,588,636,54,317444
ABalaaa:66,ABalaaa,66,1473,-23527,-1833,-1850,1473,30.0,584,640,50,284719
ABalaaa:67,ABalaaa,67,1576,-23424,-1350,-1361,1576,30.0,572,654,54,335151
ABalaaa:68,ABalaaa,68,1706,-23294,-1275,-1298,1706,29.0,576,650,54,338307
ABalaaa:69,ABalaaa,69,1728,-23272,-1252,-1282,1728,31.0,580,648,54,358994
ABalaaa:70,ABalaaa,70,1653,-23347,-1388,-1394,1653,30.0,574,644,54,361396
ABalaaa:71,ABalaaa,71,1828,-23172,-1181,-1184,1828,29.0,576,642,54,366381
ABalaaa:72,ABalaaa,72,2062,-22938,-995,-1021,2062,31.0,572,642,54,357598
ABalaaa:73,ABalaaa,73,1914,-23086,-1145,-1159,1914,30.0,572,644,54,380250
ABalaaa:74,ABalaaa,74,1410,-23590,-1483,-1490,1410,29.0,570,652,54,391129
ABalaaa:75,ABalaaa,75,1479,-23521,-1481,-1485,1479,29.0,570,646,54,410058
ABalaaa:76,ABalaaa,76,1322,-23678,-1632,-1633,1322,30.0,560,646,54,450335
ABalaaa:77,ABalaaa,77,1181,-23819,-1630,-1644,1181,30.0,554,648,54,448638
ABalaaa:78,ABalaaa,78,1174,-23826,-1873,-1878,1174,30.0,546,646,50,427662
ABalaaa:79,ABalaaa,79,1208,-23792,-1816,-1821,1208,30.0,546,638,54,460693
ABalaaa:80,ABalaaa,80,1170,-23830,-2089,-2089,1170,30.0,562,634,46,426330
ABalaaaa:81,ABalaaaa,81,1966,-23034,-1025,-1031,1966,35.0,586,616,42,273263
ABalaaaa:82,ABalaaaa,82,2146,-22854,-590,-583,2146,35.0,600,606,42,253095
ABalaaaa:83,ABalaaaa,83,2083,-22917,-611,-617,2083,37.0,592,598,46,325014
ABalaaaa:84,ABalaaaa,84,1742,-23258,-993,-999,1742,37.0,594,592,42,286485
ABalaaaa:85,ABalaaaa,85,1877,-23123,-1092,-1088,1877,38.0,594,580,46,343952
ABalaaaa:86,ABalaaaa,86,1972,-23028,-770,-778,1972,37.0,590,590,46,361284
ABalaaaa:87,ABalaaaa,87,2059,-22941,-874,-890,2059,38.0,586,590,42,318745
ABalaaaa:88,ABalaaaa,88,1930,-23070,-1213,-1235,1930,38.0,574,578,42,335189
ABalaaaa:89,ABalaaaa,89,2103,-22897,-950,-997,2103,38.0,572,594,46,417601
ABalaaaa:90,ABalaaaa,90,1969,-23031,-960,-997,1969,36.0,572,594,46,420434
ABalaaaa:91,ABalaaaa,91,1844,-23156,-732,-760,1844,36.0,572,602,46,440900
ABalaaaa:92,ABalaaaa,92,2025,-22975,-441,-452,2025,34.0,570,616,46,446529
ABalaaaa:93,ABalaaaa,93,2135,-22865,-151,-147,2135,33.0,560,626,46,444004
ABalaaaa:94,ABalaaaa,94,1822,-23178,-293,-300,1822,30.0,552,632,46,415681
ABalaaaa:95,ABalaaaa,95,1636,-23364,-490,-485,1636,29.0,546,642,42,361967
ABalaaaa:96,ABalaaaa,96,1518,-23482,-592,-547,1518,25.0,526,648,42,328894
ABalaaaa:97,ABalaaaa,97,1556,-23444,-62,-62,1556,22.0,522,644,46,352125
ABalaaaa:98,ABalaaaa,98,1671,-23329,-77,-45,1671,20.0,520,646,42,292583
ABalaaaa:99,ABalaaaa,99,1261,-23739,-483,-490,1261,18.0,522,634,46,363121
ABalaaaa:100,ABalaaaa,100,1297,-23703,-249,-245,1297,18.0,524,630,46,369618
ABalaaaa:101,ABalaaaa,101,1222,-23778,-424,-411,1222,19.0,526,630,46,366509
ABalaaaa:102,ABalaaaa,102,1293,-23707,-121,-124,1293,17.0,526,634,46,380757
ABalaaaa:103,ABalaaaa,103,1309,-23691,-147,-147,1309,17.0,522,638,46,391198
ABalaaaa:104,ABalaaaa,104,1181,-23819,-388,-405,1181,18.0,520,640,46,436668
ABalaaaa:105,ABalaaaa,105,1047,-23953,-367,-349,1047,17.0,520,642,50,512871
ABalaaaa:106,ABalaaaa,106,1249,-23751,-243,-237,1249,18.0,528,642,46,461329
ABalaaaa:107,ABalaaaa,107,1120,-23880,-436,-429,1120,17.0,550,636,42,374175
ABalaaaa:108,ABalaaaa,108,1068,-23932,-508,-511,1068,17.0,568,628,42,401406
ABalaaaa:109,ABalaaaa,109,1180,-23820,-660,-701,1180,20.0,564,626,42,450539
ABalaaaal:110,ABalaaaal,110,1185,-23815,-591,-669,1185,19.0,556,616,34,212750
ABalaaaal:111,ABalaaaal,111,1377,-23623,-403,-414,1377,15.0,558,610,34,190421
ABalaaaal:112,ABalaaaal,112,1355,-23645,-589,-594,1355,15.0,562,608,38,221952
ABalaaaal:113,ABalaaaal,113,1259,-23741,-620,-596,1259,15.0,558,606,38,232179
ABalaaaal:114,ABalaaaal,114,1291,-23709,-655,-662,1291,16.0,558,602,34,178500
ABalaaaal:115,ABalaaaal,115,1310,-23690,-507,-534,1310,16.0,562,602,34,188822
ABalaaaal:116,ABalaaaal,116,1391,-23609,-371,-379,1391,15.0,574,602,38,265756
ABalaaaal:117,ABalaaaal,117,1338,-23662,-532,-547,1338,15.0,576,600,34,206028
ABalaaaal:118,ABalaaaal,118,1055,-23945,-716,-704,1055,15.0,576,600,38,288705
ABalaaaal:119,ABalaaaal,119,1186,-23814,-596,-590,1186,15.0,578,602,38,278039
ABalaaaal:120,ABalaaaal,120,1267,-23733,-556,-531,1267,16.0,580,600,38,281687
ABalaaaal:121,ABalaaaal,121,1137,-23863,-501,-477,1137,15.0,582,602,38,296588
ABalaaaal:122,ABalaaaal,122,1422,-23578,-266,-260,1422,15.0,586,596,38,301486
ABalaaaal:123,ABalaaaal,123,1057,-23943,-497,-497,1057,14.0,592,582,38,295613
ABalaaaal:124,ABalaaaal,124,1460,-23540,-323,-340,1460,16.0,586,594,38,319683
ABalaaaal:125,ABalaaaal,125,1415,-23585,-399,-404,1415,16.0,584,592,38,315374
ABalaaaal:126,ABalaaaal,126,1781,-23219,-87,-97,1781,18.0,590,590,42,395089
ABalaaaal:127,ABalaaaal,127,1662,-23338,-109,-104,1662,17.0,592,588,38,332700
ABalaaaal:128,ABalaaaal,128,1713,-23287,-201,-202,1713,18.0,594,588,38,345180
ABalaaaal:129,ABalaaaal,129,1572,-23428,-127,-107,1572,17.0,594,580,42,395651
ABalaaaal:130,ABalaaaal,130,1383,-23617,-520,-519,1383,17.0,586,578,38,324970
ABalaaaal:131,ABalaaaal,131,1188,-23812,-667,-676,1188,16.0,588,570,38,306144
ABalaaaal:132,ABalaaaal,132,1204,-23796,-610,-621,1204,16.0,596,572,38,332782
ABalaaaal:133,ABalaaaal,133,1492,-23508,-427,-419,1492,17.0,602,568,38,361370
ABalaaaal:134,ABalaaaal,134,1626,-23374,-6,32,1626,16.0,594,574,38,367438
ABalaaaal:135,ABalaaaal,135,1786,-23214,-86,-21,1786,17.0,602,574,38,385201
ABalaaaal:136,ABalaaaal,136,1562,-23438,-334,-298,1562,18.0,604,570,38,375483
ABalaaaal:137,ABalaaaal,137,1538,-23462,-259,-252,1538,17.0,602,568,38,378978
ABalaaaal:138,ABalaaaal,138,1458,-23542,-471,-512,1458,16.0,598,572,38,378361
ABalaaaal:139,ABalaaaal,139,1464,-23536,-422,-430,1464,17.0,606,566,38,371166
ABalaaaal:140,ABalaaaal,140,1522,-23478,-186,-175,1522,17.0,602,576,38,370730
ABalaaaal:141,ABalaaaal,141,1655,-23345,-364,-433,1655,19.0,604,576,42,463447
ABalaaaal:142,ABalaaaal,142,1719,-23281,-219,-272,1719,20.0,606,564,42,496523
ABalaaaal:143,ABalaaaal,143,1524,-23476,-804,-847,1524,19.0,604,564,38,412901
ABalaaaal:144,ABalaaaal,144,1488,-23512,-570,-620,1488,18.0,602,566,42,409036
ABalaaaala:145,ABalaaaala,145,1578,-23422,-198,-208,1578,17.0,600,578,30,178117
ABalaaaala:146,ABalaaaala,146,1341,-23659,-485,-505,1341,16.0,594,574,30,176295
ABalaaaala:147,ABalaaaala,147,1943,-23057,-36,-23,1943,16.0,594,580,34,218293
ABalaaaala:148,ABalaaaala,148,1847,-23153,362,353,1847,15.0,604,580,34,210000
ABalaaaala:149,ABalaaaala,149,1416,-23584,-126,20,1416,15.0,604,580,34,210000
ABalaaaala:150,ABalaaaala,150,1108,-23892,-203,-125,1108,15.0,612,582,34,197915
ABalaaaala:151,ABalaaaala,151,1795,-23205,110,134,1795,17.0,614,576,34,223068
ABalaaaala:152,ABalaaaala,152,1777,-23223,111,133,1777,16.0,614,574,34,220540
ABalaaaala:153,ABalaaaala,153,1655,-23345,0,-11,1655,18.0,620,564,34,262903
ABalaaaala:154,ABalaaaala,154,1655,-23345,0,-11,1655,19.0,622,560,34,262903
ABalaaaala:155,ABalaaaala,155,1,-24999,-1654,-1665,1,20.0,624,555,34,262903
ABalaaaala:156,ABalaaaala,156,1,-24999,-1920,-1977,1,21.0,626,550,34,255185
ABalaaaala:157,ABalaaaala,157,1502,-23498,-449,-500,1502,21.0,628,550,34,263803
ABalaaaala:158,ABalaaaala,158,1959,-23041,-88,-82,1959,22.0,630,544,34,274192
ABalaaaala:159,ABalaaaala,159,1490,-23510,-323,-233,1490,21.0,630,542,38,414874
ABalaaaala:160,ABalaaaala,160,1834,-23166,-20,-29,1834,21.0,630,542,38,414874
ABalaaaala:161,ABalaaaala,161,2187,-22813,157,191,2187,23.0,628,544,26,84724
ABalaaaala:162,ABalaaaala,162,2076,-22924,143,-150,2076,21.0,624,544,30,213340
ABalaaaala:163,ABalaaaala,163,1883,-23117,-372,-467,1883,20.0,620,538,34,300525
ABalaaaala:164,ABalaaaala,164,1585,-23415,-676,-807,1585,20.0,616,532,34,299256
ABalaaaalp:145,ABalaaaalp,145,1636,-23364,-753,-867,1636,20.0,610,550,30,196714
ABalaaaalp:146,ABalaaaalp,146,2541,-22459,160,130,2541,19.0,620,542,30,194624
ABalaaaalp:147,ABalaaaalp,147,1916,-23084,-460,-522,1916,20.0,622,548,34,241048
ABalaaaalp:148,ABalaaaalp,148,1793,-23207,-880,-905,1793,21.0,618,550,30,206796
ABalaaaalp:149,ABalaaaalp,149,2083,-22917,103,49,2083,19.0,620,558,42,299814
ABalaaaalp:150,ABalaaaalp,150,1452,-23548,-489,-548,1452,17.0,626,544,34,251197
ABalaaaalp:151,ABalaaaalp,151,1524,-23476,-544,-576,1524,18.0,628,540,30,172772
ABalaaaalp:152,ABalaaaalp,152,1647,-23353,-674,-842,1647,18.0,626,532,34,241847
ABalaaaalp:153,ABalaaaalp,153,1632,-23368,-645,-747,1632,20.0,630,522,30,205287
ABalaaaalp:154,ABalaaaalp,154,1697,-23303,-411,-442,1697,20.0,634,516,34,262813
ABalaaaalp:155,ABalaaaalp,155,1320,-23680,-1184,-1294,1320,22.0,632,514,30,225011
ABalaaaalp:156,ABalaaaalp,156,1640,-23360,-780,-853,1640,23.0,634,508,30,231946
ABalaaaalp:157,ABalaaaalp,157,1411,-23589,-1138,-1124,1411,23.0,632,510,30,227773
ABalaaaalp:158,ABalaaaalp,158,1793,-23207,-698,-687,1793,23.0,634,506,30,220517
ABalaaaalp:159,ABalaaaalp,159,2047,-22953,-247,-279,2047,23.0,634,502,30,229494
ABalaaaalp:160,ABalaaaalp,160,1607,-23393,-1168,-1388,1607,22.0,630,500,30,231775
ABalaaaalp:161,ABalaaaalp,161,1640,-23360,-747,-907,1640,22.0,626,504,30,237547
ABalaaaalp:162,ABalaaaalp,162,1810,-23190,-744,-943,1810,22.0,626,506,30,247129
ABalaaaalp:163,ABalaaaalp,163,2022,-22978,-846,-980,2022,23.0,622,502,30,223896
ABalaaaalp:164,ABalaaaalp,164,1934,-23066,-594,-646,1934,24.0,626,494,30,224258
ABalaaaar:110,ABalaaaar,110,1173,-23827,-640,-773,1173,23.0,566,630,34,234626
ABalaaaar:111,ABalaaaar,111,1940,-23060,173,196,1940,26.0,570,630,38,380546
ABalaaaar:112,ABalaaaar,112,1616,-23384,-102,-122,1616,26.0,566,636,42,422535
ABalaaaar:113,ABalaaaar,113,1438,-23562,-53,-56,1438,26.0,572,642,38,345624
ABalaaaar:114,ABalaaaar,114,1323,-23677,-379,-365,1323,27.0,578,642,38,362116
ABalaaaar:115,ABalaaaar,115,1458,-23542,-268,-209,1458,26.0,586,636,38,372196
ABalaaaar:116,ABalaaaar,116,1259,-23741,-524,-470,1259,27.0,590,632,38,375490
ABalaaaar:117,ABalaaaar,117,1220,-23780,-548,-479,1220,27.0,586,634,38,392295
ABalaaaar:118,ABalaaaar,118,1162,-23838,-581,-591,1162,26.0,578,638,38,367465
ABalaaaar:119,ABalaaaar,119,1280,-23720,-299,-270,1280,26.0,582,638,38,347281
ABalaaaar:120,ABalaaaar,120,1479,-23521,-267,-253,1479,25.0,578,634,38,355883
ABalaaaar:121,ABalaaaar,121,1224,-23776,-418,-387,1224,25.0,576,638,38,348117
ABalaaaar:122,ABalaaaar,122,1210,-23790,-497,-480,1210,23.0,576,634,42,415203
ABalaaaar:123,ABalaaaar,123,1481,-23519,-297,-304,1481,23.0,578,624,34,262581
ABalaaaar:124,ABalaaaar,124,1527,-23473,-180,-156,1527,25.0,580,630,38,376247
ABalaaaar:125,ABalaaaar,125,1276,-23724,-500,-469,1276,25.0,580,628,38,361720
ABalaaaar:126,ABalaaaar,126,1643,-23357,-46,-36,1643,25.0,576,628,38,375934
ABalaaaar:127,ABalaaaar,127,1432,-23568,-151,-145,1432,25.0,578,628,38,382468
ABalaaaar:128,ABalaaaar,128,1534,-23466,-149,-119,1534,25.0,576,628,38,349940
ABalaaaar:129,ABalaaaar,129,1231,-23769,-171,-125,1231,23.0,570,626,38,351122
ABalaaaar:130,ABalaaaar,130,1374,-23626,-60,-38,1374,23.0,574,626,38,357787
ABalaaaar:131,ABalaaaar,131,1246,-23754,-209,-205,1246,23.0,574,622,38,353555
ABalaaaar:132,ABalaaaar,132,1164,-23836,-208,-198,1164,24.0,572,624,38,383208
ABalaaaar:133,ABalaaaar,133,1214,-23786,-161,-134,1214,22.0,564,624,38,371252
ABalaaaar:134,ABalaaaar,134,1297,-23703,-102,-59,1297,21.0,554,630,38,372450
ABalaaaar:135,ABalaaaar,135,1498,-23502,-127,-151,1498,20.0,552,630,38,379797
ABalaaaar:136,ABalaaaar,136,1394,-23606,-233,-226,1394,20.0,552,630,38,375150
ABalaaaar:137,ABalaaaar,137,1318,-23682,-232,-227,1318,20.0,552,630,42,469292
ABalaaaar:138,ABalaaaar,138,1308,-23692,-309,-266,1308,21.0,558,632,38,383198
ABalaaaar:139,ABalaaaar,139,1530,-23470,-146,-110,1530,20.0,556,628,38,401414
ABalaaaar:140,ABalaaaar,140,1917,-23083,207,205,1917,20.0,552,628,42,482967
ABalaaaar:141,ABalaaaar,141,1555,-23445,-177,-195,1555,20.0,550,630,38,389690
ABalaaaar:142,ABalaaaar,142,1299,-23701,-243,-244,1299,22.0,554,626,42,499154
ABalaaaar:143,ABalaaaar,143,1165,-23835,-329,-312,1165,21.0,550,630,46,582982
ABalaaaar:144,ABalaaaar,144,1128,-23872,-263,-271,1128,20.0,554,630,42,495251
ABalaaaar:145,ABalaaaar,145,1399,-23601,-73,-77,1399,20.0,556,626,42,470876
ABalaaaar:146,ABalaaaar,146,1415,-23585,-161,-198,1415,17.0,552,618,46,528787
ABalaaaar:147,ABalaaaar,147,1180,-23820,-323,-301,1180,15.0,554,618,42,385019
ABalaaaar:148,ABalaaaar,148,1515,-23485,-20,-31,1515,18.0,552,622,42,504989
ABalaaaarl:149,ABalaaaarl,149,1643,-23357,152,181,1643,15.0,546,606,30,175051
ABalaaaarl:150,ABalaaaarl,150,1424,-23576,-406,-477,1424,15.0,550,600,30,177529
ABalaaaarl:151,ABalaaaarl,151,1461,-23539,-329,-471,1461,15.0,552,596,30,169413
ABalaaaarl:152,ABalaaaarl,152,1771,-23229,-68,-253,1771,15.0,556,596,34,219474
ABalaaaarl:153,ABalaaaarl,153,1624,-23376,-183,-318,1624,15.0,562,590,34,232724
ABalaaaarl:154,ABalaaaarl,154,1731,-23269,-51,-163,1731,16.0,566,596,38,325855
ABalaaaarl:155,ABalaaaarl,155,1626,-23374,-193,-333,1626,16.0,562,600,34,242292
ABalaaaarl:156,ABalaaaarl,156,1333,-23667,-610,-649,1333,17.0,560,606,34,245292
ABalaaaarl:157,ABalaaaarl,157,1590,-23410,-377,-511,1590,17.0,560,606,34,242295
ABalaaaarl:158,ABalaaaarl,158,1295,-23705,-654,-705,1295,18.0,564,606,34,259909
ABalaaaarl:159,ABalaaaarl,159,1546,-23454,-135,-175,1546,17.0,566,612,34,238125
ABalaaaarl:160,ABalaaaarl,160,1291,-23709,-412,-361,1291,17.0,566,610,34,238445
ABalaaaarl:161,ABalaaaarl,161,1671,-23329,22,78,1671,17.0,564,618,38,309658
ABalaaaarl:162,ABalaaaarl,162,2067,-22933,150,220,2067,17.0,564,614,34,254583
ABalaaaarl:163,ABalaaaarl,163,1588,-23412,-84,-64,1588,17.0,556,618,34,243791
ABalaaaarl:164,ABalaaaarl,164,1961,-23039,260,288,1961,17.0,560,612,34,258558
ABalaaaarr:149,ABalaaaarr,149,1760,-23240,108,115,1760,21.0,540,632,30,196061
ABalaaaarr:150,ABalaaaarr,150,2070,-22930,280,384,2070,22.0,536,626,34,238506
ABalaaaarr:151,ABalaaaarr,151,2002,-22998,101,132,2002,21.0,532,624,34,242835
ABalaaaarr:152,ABalaaaarr,152,1634,-23366,-19,3,1634,20.0,536,628,34,233756
ABalaaaarr:153,ABalaaaarr,153,1466,-23534,-375,-369,1466,21.0,538,626,34,245255
ABalaaaarr:154,ABalaaaarr,154,1688,-23312,248,356,1688,20.0,536,628,34,228244
ABalaaaarr:155,ABalaaaarr,155,1671,-23329,169,298,1671,21.0,542,632,34,233944
ABalaaaarr:156,ABalaaaarr,156,1502,-23498,-89,-14,1502,21.0,542,634,34,228041
ABalaaaarr:157,ABalaaaarr,157,1574,-23426,102,59,1574,22.0,546,636,30,181676
ABalaaaarr:158,ABalaaaarr,158,1225,-23775,-224,-209,1225,21.0,546,634,30,182014
ABalaaaarr:159,ABalaaaarr,159,1541,-23459,32,118,1541,22.0,546,632,30,182584
ABalaaaarr:160,ABalaaaarr,160,1567,-23433,-4,106,1567,21.0,536,628,34,244049
ABalaaaarr:161,ABalaaaarr,161,1439,-23561,-90,-23,1439,21.0,534,636,34,234696
ABalaaaarr:162,ABalaaaarr,162,1647,-23353,99,127,1647,21.0,532,636,30,181102
ABalaaaarr:163,ABalaaaarr,163,1698,-23302,139,145,1698,21.0,528,632,30,191835
ABalaaaarr:164,ABalaaaarr,164,1494,-23506,-2,60,1494,22.0,526,630,30,189158
ABalaaap:81,ABalaaap,81,2310,-22690,-561,-565,2310,24.0,560,624,38,159620
ABalaaap:82,ABalaaap,82,2089,-22911,-634,-635,2089,25.0,564,626,42,173699
ABalaaap:83,ABalaaap,83,1847,-23153,-716,-772,1847,23.0,562,620,42,176938
ABalaaap:84,ABalaaap,84,1830,-23170,-412,-446,1830,23.0,556,622,46,213453
ABalaaap:85,ABalaaap,85,1772,-23228,-540,-569,1772,25.0,560,626,46,265897
ABalaaap:86,ABalaaap,86,1751,-23249,-753,-776,1751,26.0,554,632,46,281753
ABalaaap:87,ABalaaap,87,1742,-23258,-693,-726,1742,26.0,550,634,46,293536
ABalaaap:88,ABalaaap,88,1835,-23165,-643,-692,1835,25.0,552,620,46,300438
ABalaaap:89,ABalaaap,89,2078,-22922,-263,-286,2078,25.0,558,624,50,365762
ABalaaap:90,ABalaaap,90,1621,-23379,-922,-957,1621,23.0,556,608,46,292873
ABalaaap:91,ABalaaap,91,1598,-23402,-775,-787,1598,22.0,550,610,46,294339
ABalaaap:92,ABalaaap,92,1339,-23661,-995,-1019,1339,22.0,548,606,46,286793
ABalaaap:93,ABalaaap,93,1473,-23527,-744,-799,1473,21.0,540,610,46,303438
ABalaaap:94,ABalaaap,94,1585,-23415,-633,-675,1585,20.0,528,614,46,317474
ABalaaap:95,ABalaaap,95,1256,-23744,-888,-886,1256,19.0,524,618,46,323494
ABalaaap:96,ABalaaap,96,1255,-23745,-880,-914,1255,18.0,520,608,42,262080
ABalaaap:97,ABalaaap,97,1262,-23738,-854,-971,1262,19.0,508,600,46,343929
ABalaaap:98,ABalaaap,98,1550,-23450,-553,-569,1550,19.0,492,598,46,354385
ABalaaap:99,ABalaaap,99,1367,-23633,-887,-1001,1367,20.0,492,590,46,375200
ABalaaap:100,ABalaaap,100,1320,-23680,-844,-912,1320,20.0,478,596,46,393695
ABalaaap:101,ABalaaap,101,1510,-23490,-570,-639,1510,20.0,478,606,46,366434
ABalaaap:102,ABalaaap,102,1394,-23606,-613,-661,1394,19.0,474,608,46,388790
ABalaaap:103,ABalaaap,103,1177,-23823,-655,-736,1177,17.0,474,610,42,328487
ABalaaap:104,ABalaaap,104,1091,-23909,-920,-978,1091,18.0,482,598,42,360714
ABalaaap:105,ABalaaap,105,1293,-23707,-771,-784,1293,20.0,480,600,42,414939
ABalaaap:106,ABalaaap,106,1385,-23615,-845,-883,1385,21.0,490,606,42,394160
ABalaaapa:107,ABalaaapa,107,1549,-23451,-513,-550,1549,21.0,508,618,30,159067
ABalaaapa:108,ABalaaapa,108,1759,-23241,-508,-522,1759,20.0,522,634,34,186457
ABalaaapa:109,ABalaaapa,109,1291,-23709,-831,-866,1291,22.0,524,644,34,196047
ABalaaapa:110,ABalaaapa,110,1229,-23771,-736,-776,1229,23.0,526,644,34,192439
ABalaaapa:111,ABalaaapa,111,1548,-23452,-190,-171,1548,21.0,530,638,38,262306
ABalaaapa:112,ABalaaapa,112,1224,-23776,-620,-632,1224,21.0,536,644,34,190214
ABalaaapa:113,ABalaaapa,113,1628,-23372,-102,-96,1628,19.0,540,644,38,250348
ABalaaapa:114,ABalaaapa,114,1049,-23951,-640,-626,1049,20.0,546,646,38,265937
ABalaaapa:115,ABalaaapa,115,1231,-23769,-410,-402,1231,19.0,552,644,38,265206
