cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABa:1,ABa,1,1230,-23770,-201,-201,1230,38.0,230,268,70,371898
ABa:2,ABa,2,1180,-23820,-231,-231,1180,38.0,226,268,74,687309
ABa:3,ABa,3,1209,-23791,-346,-346,1209,40.0,198,274,74,957526
ABa:4,ABa,4,1286,-23714,-313,-313,1286,34.0,172,270,82,1253672
ABa:5,ABa,5,1260,-23740,-441,-441,1260,39.0,170,282,86,1558569
ABa:6,ABa,6,1288,-23712,-335,-335,1288,37.0,178,272,86,1508495
ABa:7,ABa,7,1258,-23742,-307,-307,1258,34.0,176,260,94,1591772
ABa:8,ABa,8,1304,-23696,-277,-277,1304,37.0,186,254,82,456683
ABa:9,ABa,9,1359,-23641,-214,-214,1359,44.0,206,272,62,185519
ABal:10,ABal,10,1184,-23816,-361,-361,1184,30.0,184,276,62,225493
ABal:11,ABal,11,1332,-23668,-155,-155,1332,29.0,188,286,66,484773
ABal:12,ABal,12,1358,-23642,-128,-128,1358,28.0,188,288,66,560931
ABal:13,ABal,13,1413,-23587,-127,-127,1413,22.0,172,276,74,822317
ABal:14,ABal,14,1309,-23691,-137,-137,1309,21.0,176,282,78,968188
ABal:15,ABal,15,1313,-23687,-168,-168,1313,21.0,164,320,78,1049768
ABal:16,ABal,16,1239,-23761,-210,-210,1239,27.0,156,308,78,1114926
ABal:17,ABal,17,1218,-23782,-283,-283,1218,31.0,156,300,82,1236237
ABal:18,ABal,18,1293,-23707,-251,-251,1293,37.0,168,282,78,634063
ABal:19,ABal,19,1335,-23665,-254,-254,1335,42.0,178,268,62,425376
ABala:20,ABala,20,1315,-23685,-175,-175,1315,34.0,158,242,54,236268
ABala:21,ABala,21,1273,-23727,-244,-244,1273,33.0,146,256,58,337842
ABala:22,ABala,22,1317,-23683,-226,-226,1317,35.0,136,258,62,506968
ABala:23,ABala,23,1315,-23685,-233,-233,1315,37.0,122,266,66,695594
ABala:24,ABala,24,1280,-23720,-285,-285,1280,36.0,120,272,70,852749
ABala:25,ABala,25,1432,-23568,-191,-191,1432,37.0,124,252,70,785456
ABala:26,ABala,26,1354,-23646,-207,-207,1354,34.0,126,242,70,784701
ABala:27,ABala,27,1268,-23732,-219,-219,1268,32.0,126,236,74,875152
ABala:28,ABala,28,1287,-23713,-223,-223,1287,34.0,130,228,74,898979
ABala:29,ABala,29,1273,-23727,-232,-232,1273,35.0,148,220,74,887936
ABala:30,ABala,30,1272,-23728,-197,-197,1272,37.0,152,214,70,637441
ABala:31,ABala,31,1141,-23859,-318,-318,1141,36.0,160,228,58,488916
ABalaa:32,ABalaa,32,1153,-23847,-358,-358,1153,39.0,122,236,50,304705
ABalaa:33,ABalaa,33,1132,-23868,-316,-316,1132,38.0,120,226,54,395391
ABalaa:34,ABalaa,34,1430,-23570,-164,-164,1430,40.0,114,230,54,440612
ABalaa:35,ABalaa,35,1369,-23631,-220,-220,1369,39.0,106,236,58,546805
ABalaa:36,ABalaa,36,1329,-23671,-231,-231,1329,41.0,100,250,58,576036
ABalaa:37,ABalaa,37,1349,-23651,-201,-201,1349,43.0,102,256,58,614192
ABalaa:38,ABalaa,38,1322,-23678,-285,-285,1322,43.0,110,258,58,625408
ABalaa:39,ABalaa,39,1251,-23749,-340,-340,1251,44.0,110,260,62,759622
ABalaa:40,ABalaa,40,1171,-23829,-349,-346,1171,43.0,114,260,62,808842
ABalaa:41,ABalaa,41,1318,-23682,-204,-205,1318,46.0,124,258,62,793604
ABalaa:42,ABalaa,42,1200,-23800,-422,-422,1200,43.0,120,248,62,853684
ABalaa:43,ABalaa,43,1289,-23711,-207,-207,1289,44.0,122,246,62,887759
ABalaa:44,ABalaa,44,1339,-23661,-236,-236,1339,43.0,116,246,62,978977
ABalaa:45,ABalaa,45,1188,-23812,-392,-392,1188,43.0,122,236,62,1015672
ABalaa:46,ABalaa,46,1238,-23762,-361,-361,1238,42.0,124,244,58,915346
ABalaa:47,ABalaa,47,1180,-23820,-348,-348,1180,42.0,122,246,62,1088154
ABalaa:48,ABalaa,48,1300,-23700,-164,-164,1300,43.0,122,236,50,652950
ABalaaa:49,ABalaaa,49,1329,-23671,-200,-208,1329,40.0,118,232,46,440004
ABalaaa:50,ABalaaa,50,1270,-23730,-245,-254,1270,44.0,116,264,46,464127
ABalaaa:51,ABalaaa,51,1388,-23612,-102,-102,1388,45.0,110,270,46,551318
ABalaaa:52,ABalaaa,52,1233,-23767,-300,-300,1233,45.0,106,268,50,712181
ABalaaa:53,ABalaaa,53,1333,-23667,-201,-201,1333,46.0,110,270,54,882378
ABalaaa:54,ABalaaa,54,1224,-23776,-302,-302,1224,46.0,112,264,54,910126
ABalaaa:55,ABalaaa,55,1273,-23727,-314,-314,1273,46.0,118,264,50,840339
ABalaaa:56,ABalaaa,56,1266,-23734,-239,-239,1266,45.0,116,268,54,1020391
ABalaaa:57,ABalaaa,57,1309,-23691,-241,-241,1309,48.0,128,268,54,1036584
ABalaaa:58,ABalaaa,58,1299,-23701,-186,-188,1299,48.0,130,256,54,1095011
ABalaaa:59,ABalaaa,59,1462,-23538,-83,-84,1462,47.0,128,254,54,1154525
ABalaaa:60,ABalaaa,60,1376,-23624,-167,-167,1376,49.0,138,252,54,1173070
ABalaaa:61,ABalaaa,61,1212,-23788,-264,-264,1212,48.0,136,248,54,983960
ABalaaa:62,ABalaaa,62,1234,-23766,-350,-352,1234,49.0,144,236,54,1018185
ABalaaa:63,ABalaaa,63,1234,-23766,-209,-209,1234,48.0,142,238,54,1047469
ABalaaa:64,ABalaaa,64,1314,-23686,-123,-125,1314,48.0,146,232,54,1109625
ABalaaa:65,ABalaaa,65,1406,-23594,-61,-58,1406,48.0,150,232,54,1129581
ABalaaa:66,ABalaaa,66,1186,-23814,-300,-303,1186,47.0,148,236,54,1165547
ABalaaa:67,ABalaaa,67,1199,-23801,-298,-300,1199,47.0,142,242,54,1168239
ABalaaa:68,ABalaaa,68,1252,-23748,-237,-237,1252,49.0,138,234,50,848282
ABalaaaa:69,ABalaaaa,69,1284,-23716,-271,-301,1284,49.0,140,238,42,492592
ABalaaaa:70,ABalaaaa,70,1338,-23662,-98,-133,1338,47.0,152,208,38,448879
ABalaaaa:71,ABalaaaa,71,1387,-23613,-27,-37,1387,46.0,158,206,42,579943
ABalaaaa:72,ABalaaaa,72,1321,-23679,-135,-148,1321,47.0,158,204,42,577460
ABalaaaa:73,ABalaaaa,73,1193,-23807,-223,-227,1193,46.0,164,200,42,595406
ABalaaaa:74,ABalaaaa,74,1183,-23817,-267,-274,1183,47.0,164,200,42,598342
ABalaaaa:75,ABalaaaa,75,1279,-23721,-139,-137,1279,46.0,162,200,42,641006
ABalaaaa:76,ABalaaaa,76,1323,-23677,-76,-76,1323,44.0,158,196,46,760022
ABalaaaa:77,ABalaaaa,77,1264,-23736,-104,-100,1264,43.0,160,194,42,643105
ABalaaaa:78,ABalaaaa,78,1237,-23763,-156,-156,1237,41.0,148,188,42,658659
ABalaaaa:79,ABalaaaa,79,1076,-23924,-229,-229,1076,40.0,146,188,46,798542
ABalaaaa:80,ABalaaaa,80,1173,-23827,-227,-227,1173,40.0,144,188,46,821792
ABalaaaa:81,ABalaaaa,81,1243,-23757,-143,-146,1243,37.0,140,186,46,853834
ABalaaaa:82,ABalaaaa,82,1197,-23803,-168,-164,1197,36.0,138,186,46,867200
ABalaaaa:83,ABalaaaa,83,1367,-23633,68,59,1367,35.0,144,178,46,853844
ABalaaaa:84,ABalaaaa,84,1456,-23544,185,186,1456,33.0,154,170,46,833715
ABalaaaa:85,ABalaaaa,85,1176,-23824,-118,-126,1176,32.0,160,168,46,805940
ABalaaaa:86,ABalaaaa,86,1062,-23938,-266,-271,1062,30.0,160,166,46,783750
ABalaaaa:87,ABalaaaa,87,1194,-23806,-68,-74,1194,29.0,170,162,46,765125
ABalaaaa:88,ABalaaaa,88,1342,-23658,24,17,1342,29.0,174,160,46,771281
ABalaaaa:89,ABalaaaa,89,1254,-23746,-4,-17,1254,28.0,168,162,46,757811
ABalaaaa:90,ABalaaaa,90,1103,-23897,-199,-196,1103,27.0,170,160,46,761985
ABalaaaa:91,ABalaaaa,91,1253,-23747,-42,-46,1253,27.0,162,162,46,777945
ABalaaaa:92,ABalaaaa,92,1201,-23799,-64,-61,1201,26.0,156,172,50,958501
ABalaaaa:93,ABalaaaa,93,1129,-23871,-130,-126,1129,27.0,150,174,46,749892
ABalaaaa:94,ABalaaaa,94,1225,-23775,9,8,1225,27.0,150,176,42,609454
ABalaaaa:95,ABalaaaa,95,1378,-23622,139,137,1378,31.0,144,186,42,646932
ABalaaaa:96,ABalaaaa,96,1010,-23990,-304,-304,1010,34.0,148,188,42,756632
ABalaaaa:97,ABalaaaa,97,1304,-23696,85,66,1304,31.0,164,186,46,710945
ABalaaaal:98,ABalaaaal,98,1110,-23890,-179,-180,1110,29.0,158,186,34,343536
ABalaaaal:99,ABalaaaal,99,1358,-23642,57,31,1358,28.0,158,190,38,456612
ABalaaaal:100,ABalaaaal,100,1284,-23716,24,24,1284,28.0,150,192,38,421799
ABalaaaal:101,ABalaaaal,101,1231,-23769,111,115,1231,27.0,150,194,38,432028
ABalaaaal:102,ABalaaaal,102,1168,-23832,-57,-59,1168,27.0,138,190,38,418024
ABalaaaal:103,ABalaaaal,103,983,-24017,-239,-241,983,25.0,138,194,38,416363
ABalaaaal:104,ABalaaaal,104,1247,-23753,-34,-31,1247,24.0,136,186,38,428762
ABalaaaal:105,ABalaaaal,105,1256,-23744,2,-2,1256,26.0,136,184,38,403019
ABalaaaal:106,ABalaaaal,106,1142,-23858,-33,-34,1142,25.0,136,188,38,409475
ABalaaaal:107,ABalaaaal,107,1224,-23776,40,40,1224,24.0,138,186,38,420539
ABalaaaal:108,ABalaaaal,108,1092,-23908,-187,-194,1092,24.0,146,186,38,401925
ABalaaaal:109,ABalaaaal,109,1083,-23917,-80,-76,1083,24.0,144,192,38,408454
ABalaaaal:110,ABalaaaal,110,1381,-23619,170,179,1381,23.0,150,198,38,402491
ABalaaaal:111,ABalaaaal,111,1308,-23692,204,187,1308,23.0,158,200,38,405691
ABalaaaal:112,ABalaaaal,112,1296,-23704,23,38,1296,27.0,164,200,38,424729
ABalaaaal:113,ABalaaaal,113,1286,-23714,7,-18,1286,28.0,172,192,42,534781
ABalaaaal:114,ABalaaaal,114,1229,-23771,-79,-89,1229,28.0,172,192,42,534781
ABalaaaal:115,ABalaaaal,115,1352,-23648,87,112,1352,29.0,182,192,38,501212
ABalaaaal:116,ABalaaaal,116,1080,-23920,-160,-214,1080,30.0,180,202,38,464954
ABalaaaal:117,ABalaaaal,117,1102,-23898,-34,-58,1102,29.0,188,208,38,484596
ABalaaaal:118,ABalaaaal,118,1017,-23983,-152,-161,1017,28.0,200,212,42,564360
ABalaaaal:119,ABalaaaal,119,1061,-23939,-186,-201,1061,27.0,200,216,42,579704
ABalaaaal:120,ABalaaaal,120,1181,-23819,-6,-20,1181,25.0,196,234,38,450181
ABalaaaal:121,ABalaaaal,121,1010,-23990,-38,-43,1010,23.0,168,236,38,474236
ABalaaaal:122,ABalaaaal,122,956,-24044,-120,-134,956,21.0,170,240,38,439151
ABalaaaal:123,ABalaaaal,123,1094,-23906,31,15,1094,20.0,172,254,38,415159
ABalaaaal:124,ABalaaaal,124,1333,-23667,229,240,1333,20.0,180,268,38,408219
ABalaaaal:125,ABalaaaal,125,958,-24042,-162,-158,958,20.0,186,278,34,307085
ABalaaaal:126,ABalaaaal,126,1099,-23901,-142,-54,1099,20.0,186,280,38,423479
ABalaaaal:127,ABalaaaal,127,1019,-23981,-153,-181,1019,20.0,184,278,38,434107
ABalaaaal:128,ABalaaaal,128,1003,-23997,-229,-212,1003,19.0,190,278,38,401023
ABalaaaal:129,ABalaaaal,129,1070,-23930,-29,-22,1070,17.0,192,286,38,368825
ABalaaaal:130,ABalaaaal,130,999,-24001,-152,-161,999,19.0,194,286,38,356892
ABalaaaal:131,ABalaaaal,131,1170,-23830,-38,12,1170,21.0,184,278,42,482288
ABalaaaal:132,ABalaaaal,132,1277,-23723,35,59,1277,21.0,182,280,42,527399
ABalaaaala:133,ABalaaaala,133,1227,-23773,112,102,1227,26.0,168,282,30,247593
ABalaaaala:134,ABalaaaala,134,943,-24057,-187,-186,943,27.0,174,284,26,165983
ABalaaaala:135,ABalaaaala,135,1021,-23979,-126,-120,1021,27.0,174,286,30,211320
ABalaaaala:136,ABalaaaala,136,1103,-23897,-33,-40,1103,27.0,178,282,26,144261
ABalaaaala:137,ABalaaaala,137,867,-24133,-267,-269,867,25.0,180,284,30,205518
ABalaaaala:138,ABalaaaala,138,969,-24031,-154,-164,969,25.0,180,282,30,204006
ABalaaaala:139,ABalaaaala,139,1123,-23877,57,41,1123,25.0,180,286,30,207908
ABalaaaala:140,ABalaaaala,140,1121,-23879,54,57,1121,24.0,184,286,30,204679
ABalaaaala:141,ABalaaaala,141,1187,-23813,82,72,1187,23.0,182,290,30,195198
ABalaaaala:142,ABalaaaala,142,1276,-23724,48,82,1276,23.0,194,290,30,179812
ABalaaaala:143,ABalaaaala,143,1083,-23917,-100,-31,1083,25.0,196,288,30,166624
ABalaaaala:144,ABalaaaala,144,939,-24061,-359,-369,939,24.0,200,288,30,184083
ABalaaaala:145,ABalaaaala,145,1081,-23919,-270,-91,1081,25.0,202,292,30,174252
ABalaaaala:146,ABalaaaala,146,1504,-23496,229,283,1504,25.0,204,290,26,126281
ABalaaaala:147,ABalaaaala,147,1172,-23828,-176,-44,1172,25.0,204,290,30,171323
ABalaaaala:148,ABalaaaala,148,1023,-23977,-242,-125,1023,25.0,202,282,30,173110
ABalaaaala:149,ABalaaaala,149,1087,-23913,31,8,1087,24.0,198,288,30,181368
ABalaaaala:150,ABalaaaala,150,1102,-23898,-4,122,1102,24.0,200,282,26,125641
ABalaaaalp:133,ABalaaaalp,133,1150,-23850,61,45,1150,18.0,190,278,30,197609
ABalaaaalp:134,ABalaaaalp,134,1144,-23856,-36,-10,1144,19.0,198,278,30,185194
ABalaaaalp:135,ABalaaaalp,135,1118,-23882,-112,-110,1118,17.0,202,280,30,161150
ABalaaaalp:136,ABalaaaalp,136,1351,-23649,251,246,1351,17.0,204,282,34,219224
ABalaaaalp:137,ABalaaaalp,137,1391,-23609,244,241,1391,16.0,208,286,30,171280
ABalaaaalp:138,ABalaaaalp,138,1076,-23924,-81,-91,1076,15.0,206,282,30,157667
ABalaaaalp:139,ABalaaaalp,139,1167,-23833,-27,-40,1167,17.0,206,276,30,146444
ABalaaaalp:140,ABalaaaalp,140,967,-24033,-141,-145,967,17.0,202,278,30,161906
ABalaaaalp:141,ABalaaaalp,141,1033,-23967,-90,-102,1033,14.0,202,278,30,153561
ABalaaaalp:142,ABalaaaalp,142,1076,-23924,-79,-63,1076,16.0,206,280,30,162124
ABalaaaalp:143,ABalaaaalp,143,995,-24005,-121,-159,995,16.0,208,280,30,160397
ABalaaaalp:144,ABalaaaalp,144,1101,-23899,-25,-41,1101,17.0,210,282,30,154023
ABalaaaalp:145,ABalaaaalp,145,872,-24128,-313,-325,872,15.0,212,286,30,154012
ABalaaaalp:146,ABalaaaalp,146,931,-24069,-207,-187,931,14.0,212,294,30,147173
ABalaaaalp:147,ABalaaaalp,147,1167,-23833,66,23,1167,17.0,218,298,30,161679
ABalaaaalp:148,ABalaaaalp,148,1019,-23981,-68,-75,1019,15.0,216,294,30,161484
ABalaaaalp:149,ABalaaaalp,149,1183,-23817,-22,-36,1183,16.0,218,292,30,171610
ABalaaaalp:150,ABalaaaalp,150,1141,-23859,-23,-49,1141,16.0,216,290,30,165624
ABalaaaar:98,ABalaaaar,98,904,-24096,-286,-285,904,38.0,160,194,34,376648
ABalaaaar:99,ABalaaaar,99,1131,-23869,-102,-91,1131,38.0,156,198,38,507634
ABalaaaar:100,ABalaaaar,100,1278,-23722,-59,-37,1278,38.0,156,196,34,361805
ABalaaaar:101,ABalaaaar,101,1321,-23679,112,108,1321,39.0,158,192,34,367148
ABalaaaar:102,ABalaaaar,102,1227,-23773,-30,-14,1227,39.0,160,190,38,502597
ABalaaaar:103,ABalaaaar,103,1164,-23836,-260,-284,1164,38.0,164,194,38,502300
ABalaaaar:104,ABalaaaar,104,1265,-23735,10,25,1265,38.0,162,188,38,510264
ABalaaaar:105,ABalaaaar,105,1067,-23933,-195,-211,1067,38.0,170,178,38,489185
ABalaaaar:106,ABalaaaar,106,1347,-23653,194,219,1347,37.0,172,180,38,513509
ABalaaaar:107,ABalaaaar,107,875,-24125,-307,-310,875,35.0,178,182,38,509408
ABalaaaar:108,ABalaaaar,108,1048,-23952,-104,-114,1048,34.0,196,178,38,520895
ABalaaaar:109,ABalaaaar,109,947,-24053,-241,-231,947,34.0,200,182,38,508182
ABalaaaar:110,ABalaaaar,110,1040,-23960,-165,-163,1040,33.0,208,190,38,472850
ABalaaaar:111,ABalaaaar,111,1296,-23704,21,24,1296,31.0,220,188,38,489491
ABalaaaar:112,ABalaaaar,112,1252,-23748,31,9,1252,30.0,226,188,38,484321
ABalaaaar:113,ABalaaaar,113,1249,-23751,1,-13,1249,32.0,230,188,38,476577
ABalaaaar:114,ABalaaaar,114,949,-24051,-323,-329,949,30.0,238,186,38,426472
ABalaaaar:115,ABalaaaar,115,1036,-23964,-182,-155,1036,28.0,236,186,42,572693
ABalaaaar:116,ABalaaaar,116,1094,-23906,-236,-269,1094,31.0,226,188,38,459094
ABalaaaar:117,ABalaaaar,117,1065,-23935,-104,-117,1065,30.0,238,184,38,485845
ABalaaaar:118,ABalaaaar,118,1153,-23847,-39,-16,1153,29.0,248,182,38,488728
ABalaaaar:119,ABalaaaar,119,1104,-23896,-118,-120,1104,28.0,248,182,42,624450
ABalaaaar:120,ABalaaaar,120,1244,-23756,97,86,1244,27.0,242,184,38,498468
ABalaaaar:121,ABalaaaar,121,1024,-23976,-115,-109,1024,28.0,240,186,38,502937
ABalaaaar:122,ABalaaaar,122,908,-24092,-220,-227,908,28.0,234,192,38,504584
ABalaaaar:123,ABalaaaar,123,1025,-23975,-19,-2,1025,27.0,230,192,38,520384
ABalaaaar:124,ABalaaaar,124,1190,-23810,128,127,1190,28.0,222,200,38,507432
ABalaaaar:125,ABalaaaar,125,1043,-23957,-18,-77,1043,28.0,228,206,42,619089
ABalaaaar:126,ABalaaaar,126,1162,-23838,91,83,1162,27.0,230,204,42,597733
ABalaaaar:127,ABalaaaar,127,1074,-23926,16,24,1074,25.0,220,198,38,459383
ABalaaaar:128,ABalaaaar,128,1031,-23969,-36,-43,1031,27.0,216,192,38,513957
ABalaaaar:129,ABalaaaar,129,857,-24143,-173,-184,857,26.0,214,186,30,290409
ABalaaaar:130,ABalaaaar,130,1071,-23929,24,5,1071,27.0,214,186,38,528649
ABalaaaarl:131,ABalaaaarl,131,1133,-23867,35,20,1133,31.0,190,182,30,272204
ABalaaaarl:132,ABalaaaarl,132,1034,-23966,-78,-82,1034,31.0,190,184,30,271484
ABalaaaarl:133,ABalaaaarl,133,1134,-23866,95,118,1134,32.0,196,184,30,267911
ABalaaaarl:134,ABalaaaarl,134,1451,-23549,307,312,1451,34.0,204,186,30,257791
ABalaaaarl:135,ABalaaaarl,135,1051,-23949,18,17,1051,32.0,206,190,30,243707
ABalaaaarl:136,ABalaaaarl,136,989,-24011,-272,-284,989,30.0,210,180,30,263826
ABalaaaarl:137,ABalaaaarl,137,1026,-23974,20,44,1026,30.0,218,180,30,270205
ABalaaaarl:138,ABalaaaarl,138,1186,-23814,47,47,1186,31.0,218,184,30,264721
ABalaaaarl:139,ABalaaaarl,139,1369,-23631,271,258,1369,31.0,220,186,30,272996
ABalaaaarl:140,ABalaaaarl,140,948,-24052,-110,-117,948,31.0,218,186,30,271170
ABalaaaarl:141,ABalaaaarl,141,1142,-23858,30,10,1142,30.0,214,188,30,262693
ABalaaaarl:142,ABalaaaarl,142,1286,-23714,201,187,1286,29.0,222,190,30,239625
ABalaaaarl:143,ABalaaaarl,143,1148,-23852,17,7,1148,29.0,220,190,30,255860
ABalaaaarl:144,ABalaaaarl,144,1158,-23842,65,59,1158,28.0,216,190,30,262922
ABalaaaarl:145,ABalaaaarl,145,984,-24016,-167,-178,984,29.0,218,192,30,248858
ABalaaaarl:146,ABalaaaarl,146,1085,-23915,11,-10,1085,28.0,224,198,30,240219
ABalaaaarl:147,ABalaaaarl,147,928,-24072,-59,-42,928,26.0,224,202,30,240036
ABalaaaarl:148,ABalaaaarl,148,867,-24133,-263,-325,867,26.0,228,198,30,236948
ABalaaaarl:149,ABalaaaarl,149,948,-24052,-163,-176,948,27.0,234,200,30,225930
ABalaaaarl:150,ABalaaaarl,150,1000,-24000,-94,-112,1000,26.0,232,202,30,228493
ABalaaaarr:131,ABalaaaarr,131,851,-24149,-189,-196,851,26.0,220,190,30,232373
ABalaaaarr:132,ABalaaaarr,132,1159,-23841,138,140,1159,24.0,222,186,30,230845
ABalaaaarr:133,ABalaaaarr,133,1190,-23810,83,68,1190,25.0,220,192,34,280765
ABalaaaarr:134,ABalaaaarr,134,1032,-23968,-31,-24,1032,25.0,218,190,34,285317
ABalaaaarr:135,ABalaaaarr,135,939,-24061,-189,-199,939,23.0,220,192,34,278096
ABalaaaarr:136,ABalaaaarr,136,980,-24020,-147,-162,980,22.0,222,196,30,206110
ABalaaaarr:137,ABalaaaarr,137,1279,-23721,222,228,1279,22.0,228,194,34,267624
ABalaaaarr:138,ABalaaaarr,138,1115,-23885,-82,-58,1115,22.0,224,192,30,209851
ABalaaaarr:139,ABalaaaarr,139,881,-24119,-217,-230,881,23.0,228,192,30,200344
ABalaaaarr:140,ABalaaaarr,140,1158,-23842,92,83,1158,22.0,230,190,30,213483
ABalaaaarr:141,ABalaaaarr,141,894,-24106,-137,-140,894,22.0,224,192,30,195153
ABalaaaarr:142,ABalaaaarr,142,915,-24085,-205,-200,915,21.0,228,190,30,196660
ABalaaaarr:143,ABalaaaarr,143,1096,-23904,-41,-45,1096,21.0,222,188,30,211449
ABalaaaarr:144,ABalaaaarr,144,955,-24045,-214,-210,955,21.0,228,192,30,200107
ABalaaaarr:145,ABalaaaarr,145,1249,-23751,83,78,1249,21.0,224,196,30,198221
ABalaaaarr:146,ABalaaaarr,146,973,-24027,-138,-144,973,20.0,230,196,30,194276
ABalaaaarr:147,ABalaaaarr,147,1004,-23996,-103,-70,1004,20.0,230,202,30,190400
ABalaaaarr:148,ABalaaaarr,148,868,-24132,-213,-215,868,20.0,234,198,30,189512
ABalaaaarr:149,ABalaaaarr,149,892,-24108,-94,-87,892,20.0,236,198,30,189553
ABalaaaarr:150,ABalaaaarr,150,864,-24136,-256,-275,864,19.0,236,194,30,204395
ABalaaap:69,ABalaaap,69,1162,-23838,-272,-296,1162,47.0,154,258,38,402050
ABalaaap:70,ABalaaap,70,1216,-23784,-298,-332,1216,47.0,158,252,42,475397
ABalaaap:71,ABalaaap,71,1428,-23572,-27,-32,1428,46.0,166,254,46,625258
ABalaaap:72,ABalaaap,72,1399,-23601,-75,-59,1399,45.0,176,256,42,505366
ABalaaap:73,ABalaaap,73,1471,-23529,0,-12,1471,45.0,186,254,42,516389
ABalaaap:74,ABalaaap,74,1252,-23748,-157,-155,1252,44.0,194,246,42,518476
ABalaaap:75,ABalaaap,75,1438,-23562,29,19,1438,44.0,194,250,42,530926
ABalaaap:76,ABalaaap,76,1363,-23637,-133,-138,1363,43.0,194,248,46,636850
ABalaaap:77,ABalaaap,77,1227,-23773,-291,-290,1227,41.0,198,242,42,536829
ABalaaap:78,ABalaaap,78,1491,-23509,94,87,1491,37.0,192,236,46,624112
ABalaaap:79,ABalaaap,79,1104,-23896,-250,-250,1104,35.0,192,232,42,494814
ABalaaap:80,ABalaaap,80,1105,-23895,-183,-191,1105,33.0,188,224,46,608739
ABalaaap:81,ABalaaap,81,1326,-23674,-24,-24,1326,34.0,190,220,46,632007
ABalaaap:82,ABalaaap,82,1397,-23603,62,64,1397,33.0,196,216,46,609310
ABalaaap:83,ABalaaap,83,1256,-23744,-127,-109,1256,31.0,194,210,42,492696
ABalaaap:84,ABalaaap,84,1332,-23668,34,32,1332,29.0,204,220,42,486630
ABalaaap:85,ABalaaap,85,1157,-23843,-148,-151,1157,29.0,206,214,42,447274
ABalaaap:86,ABalaaap,86,1124,-23876,-182,-177,1124,27.0,210,212,42,483550
ABalaaap:87,ABalaaap,87,1298,-23702,-35,-37,1298,25.0,206,212,42,484076
ABalaaap:88,ABalaaap,88,1382,-23618,40,39,1382,23.0,210,208,42,512050
ABalaaap:89,ABalaaap,89,1177,-23823,-111,-119,1177,22.0,202,206,42,505478
ABalaaap:90,ABalaaap,90,1100,-23900,-166,-178,1100,22.0,202,200,42,537249
ABalaaap:91,ABalaaap,91,1093,-23907,-45,-47,1093,20.0,198,196,42,480632
ABalaaap:92,ABalaaap,92,1238,-23762,24,21,1238,16.0,188,204,42,476544
ABalaaap:93,ABalaaap,93,1255,-23745,2,4,1255,17.0,178,204,42,476558
ABalaaap:94,ABalaaap,94,1079,-23921,-200,-201,1079,17.0,178,208,42,482141
ABalaaap:95,ABalaaap,95,1295,-23705,33,33,1295,19.0,176,200,38,496478
ABalaaapa:96,ABalaaapa,96,1280,-23720,31,31,1280,24.0,166,194,34,300453
ABalaaapa:97,ABalaaapa,97,1090,-23910,-118,-113,1090,23.0,174,180,38,398045
ABalaaapa:98,ABalaaapa,98,1046,-23954,-218,-221,1046,20.0,168,184,38,369326
ABalaaapa:99,ABalaaapa,99,1016,-23984,-207,-215,1016,20.0,166,186,38,404083
ABalaaapa:100,ABalaaapa,100,1059,-23941,-227,-227,1059,20.0,164,184,38,388000
ABalaaapa:101,ABalaaapa,101,1446,-23554,273,263,1446,19.0,164,184,38,392675
ABalaaapa:102,ABalaaapa,102,1182,-23818,-46,-46,1182,18.0,164,176,38,382036
ABalaaapa:103,ABalaaapa,103,1423,-23577,207,216,1423,18.0,170,176,38,398547
ABalaaapa:104,ABalaaapa,104,1269,-23731,4,-8,1269,17.0,172,172,38,374228
ABalaaapa:105,ABalaaapa,105,1090,-23910,-163,-163,1090,17.0,168,180,42,489303
ABalaaapa:106,ABalaaapa,106,1173,-23827,-33,-41,1173,16.0,172,180,38,352843
ABalaaapa:107,ABalaaapa,107,1202,-23798,-40,-44,1202,14.0,176,182,42,439660
ABalaaapa:108,ABalaaapa,108,1027,-23973,-210,-215,1027,14.0,182,178,42,454229
ABalaaapa:109,ABalaaapa,109,1368,-23632,140,143,1368,13.0,180,188,38,347899
ABalaaapa:110,ABalaaapa,110,1150,-23850,-4,1,1150,13.0,182,188,38,369303
ABalaaapa:111,ABalaaapa,111,1453,-23547,274,271,1453,12.0,184,194,42,446571
ABalaaapa:112,ABalaaapa,112,997,-24003,-254,-254,997,12.0,186,196,42,464537
ABalaaapa:113,ABalaaapa,113,1262,-23738,-25,-23,1262,12.0,184,198,42,462050
ABalaaapa:114,ABalaaapa,114,1400,-23600,175,166,1400,12.0,180,196,42,461181
ABalaaapa:115,ABalaaapa,115,1074,-23926,-198,-208,1074,13.0,172,202,38,365584
ABalaaapa:116,ABalaaapa,116,1039,-23961,-160,-189,1039,14.0,172,198,42,463319
ABalaaapa:117,ABalaaapa,117,1091,-23909,-164,-158,1091,14.0,168,208,42,447918
ABalaaapa:118,ABalaaapa,118,1176,-23824,-44,-38,1176,17.0,160,212,42,488243
ABalaaapa:119,ABalaaapa,119,1166,-23834,-5,-12,1166,15.0,158,218,42,547353
ABalaaapa:120,ABalaaapa,120,1190,-23810,52,52,1190,15.0,160,220,42,548830
ABalaaapa:121,ABalaaapa,121,964,-24036,-124,-120,964,13.0,162,214,42,555073
ABalaaapa:122,ABalaaapa,122,1037,-23963,-51,-63,1037,14.0,164,208,42,534679
